Site,Plot,Area Sampled (m2),Species,BD_cm,,,,,,,,,,
HDF2,2,5,Betula,0.24,,,,,,,,,,
HDF2,2,5,Betula,0.18,,,,,,,,,,
HDF2,2,5,Betula,0.22,,,,,,,,,,
HDF2,2,5,Betula,0.38,,,,,,,,,,
HDF2,2,5,Betula,0.39,,,,,,,,,,
HDF2,2,5,Betula,0.56,,,,,,,,,,
HDF2,2,5,Betula,0.36,,,,,,,,,,
HDF2,2,5,Betula,0.35,,,,,,,,,,
HDF2,2,5,Betula,0.69,,,,,,,,,,
HDF2,2,5,Betula,0.41,,,,,,,,,,
HDF2,2,5,Betula,0.38,,,,,,,,,,
HDF2,2,5,Betula,0.67,,,,,,,,,,
HDF2,2,5,Betula,0.45,,,,,,,,,,
HDF2,2,5,Betula,0.64,,,,,,,,,,
HDF2,2,5,Betula,0.08,,,,,,,,,,
HDF2,2,5,Betula,0.46,,,,,,,,,,
HDF2,2,5,Betula,0.45,,,,,,,,,,
HDF2,2,5,Betula,0.53,,,,,,,,,,
HDF2,2,5,Betula,0.64,,,,,,,,,,
HDF2,2,5,Betula,0.41,,,,,,,,,,
HDF2,2,5,Betula,0.28,,,,,,,,,,
HDF2,2,5,Betula,0.65,,,,,,,,,,
HDF2,2,5,Betula,0.49,,,,,,,,,,
HDF2,2,5,Betula,0.28,,,,,,,,,,
HDF2,2,5,Betula,0.21,,,,,,,,,,
HDF2,2,5,Betula,0.41,,,,,,,,,,
HDF2,2,5,Betula,0.46,,,,,,,,,,
HDF2,2,5,Betula,0.51,,,,,,,,,,
HDF2,2,5,Betula,0.62,,,,,,,,,,
HDF2,2,5,Betula,0.19,,,,,,,,,,
HDF2,2,5,Betula,0.11,,,,,,,,,,
HDF2,2,5,Betula,0.02,,,,,,,,,,
HDF2,2,5,Betula,0.16,,,,,,,,,,
HDF2,2,5,Betula,0.92,,,,,,,,,,
HDF2,2,5,Betula,0.17,,,,,,,,,,
HDF2,2,5,Betula,0.18,,,,,,,,,,
HDF2,2,5,Betula,0.21,,,,,,,,,,
HDF2,2,5,Betula,0.51,,,,,,,,,,
HDF2,2,5,Betula,0.41,,,,,,,,,,
HDF2,2,5,Betula,0.55,,,,,,,,,,
HDF2,2,5,Betula,0.99,,,,,,,,,,
HDF2,2,5,Betula,0.25,,,,,,,,,,
HDF2,2,5,Betula,0.14,,,,,,,,,,
HDF2,2,5,Betula,0.26,,,,,,,,,,
HDF2,2,5,Betula,0.23,,,,,,,,,,
HDF2,2,5,Betula,0.11,,,,,,,,,,
HDF2,2,5,Betula,0.21,,,,,,,,,,
HDF2,2,5,Betula,0.36,,,,,,,,,,
HDF2,2,5,Betula,0.18,,,,,,,,,,
HDF2,2,5,Betula,0.37,,,,,,,,,,
HDF2,2,5,Betula,0.15,,,,,,,,,,
HDF2,2,5,Betula,0.38,,,,,,,,,,
HDF2,2,5,Betula,0.59,,,,,,,,,,
HDF2,2,5,Betula,0.22,,,,,,,,,,
HDF2,2,5,Betula,0.47,,,,,,,,,,
HDF2,2,5,Betula,0.82,,,,,,,,,,
HDF2,2,5,Betula,0.13,,,,,,,,,,
HDF2,2,5,Betula,0.14,,,,,,,,,,
HDF2,2,5,Betula,0.22,,,,,,,,,,
HDF2,3,5,Betula,0.3,,,,,,,,,,
HDF2,3,5,Betula,0.65,,,,,,,,,,
HDF2,3,5,Betula,0.48,,,,,,,,,,
HDF2,3,5,Betula,0.46,,,,,,,,,,
HDF2,3,5,Betula,0.84,,,,,,,,,,
HDF2,3,5,Betula,0.25,,,,,,,,,,
HDF2,3,5,Betula,0.65,,,,,,,,,,
HDF2,3,5,Betula,0.3,,,,,,,,,,
HDF2,3,5,Betula,0.4,,,,,,,,,,
HDF2,3,5,Betula,0.7,,,,,,,,,,
HDF2,3,5,Betula,1.39,,,,,,,,,,
HDF2,3,5,Betula,0.87,,,,,,,,,,
HDF2,3,5,Betula,0.38,,,,,,,,,,
HDF2,3,5,Betula,1.3,,,,,,,,,,
HDF2,3,5,Betula,0.6,,,,,,,,,,
HDF2,3,5,Betula,0.8,,,,,,,,,,
HDF2,3,5,Betula,1.05,,,,,,,,,,
HDF2,3,5,Betula,0.34,,,,,,,,,,
HDF2,3,5,Betula,1.25,,,,,,,,,,
HDF2,3,5,Betula,0.75,,,,,,,,,,
HDF2,3,5,Betula,1.05,,,,,,,,,,
HDF2,3,5,Betula,0.55,,,,,,,,,,
HDF2,3,5,Betula,0.8,,,,,,,,,,
HDF2,3,5,Betula,0.46,,,,,,,,,,
HDF2,3,5,Betula,0.3,,,,,,,,,,
HDF2,3,5,Betula,0.74,,,,,,,,,,
HDF2,3,5,Betula,0.31,,,,,,,,,,
HDF2,3,5,Betula,0.16,,,,,,,,,,
HDF2,3,5,Betula,0.76,,,,,,,,,,
MDF4,1,5,Salix,0.51,,,,,,,,,,
MDF4,1,5,Betula,1.21,,,,,,,,,,
MDF4,1,5,Salix,0.41,,,,,,,,,,
MDF4,1,5,Betula,0.65,,,,,,,,,,
MDF4,1,5,Betula,0.45,,,,,,,,,,
MDF4,1,5,Betula,0.95,,,,,,,,,,
MDF4,1,5,Betula,0.4,,,,,,,,,,
MDF4,1,5,Betula,0.74,,,,,,,,,,
MDF4,1,5,Betula,0.38,,,,,,,,,,
MDF4,1,5,Betula,1.68,,,,,,,,,,
MDF4,1,5,Betula,0.74,,,,,,,,,,
MDF4,1,5,Betula,0.9,,,,,,,,,,
MDF4,1,5,Betula,0.16,,,,,,,,,,
MDF4,1,5,Betula,0.12,,,,,,,,,,
MDF4,1,5,Betula,0.61,,,,,,,,,,
MDF4,1,5,Betula,0.38,,,,,,,,,,
MDF4,1,5,Betula,0.65,,,,,,,,,,
MDF4,1,5,Betula,0.55,,,,,,,,,,
MDF4,1,5,Betula,0.57,,,,,,,,,,
MDF4,1,5,Betula,0.4,,,,,,,,,,
MDF4,1,5,Betula,0.18,,,,,,,,,,
MDF4,1,5,Betula,0.6,,,,,,,,,,
MDF4,1,5,Betula,0.61,,,,,,,,,,
MDF4,1,5,Betula,0.95,,,,,,,,,,
MDF4,1,5,Betula,0.35,,,,,,,,,,
MDF4,1,5,Betula,0.59,,,,,,,,,,
MDF4,1,5,Betula,1.1,,,,,,,,,,
MDF4,1,5,Betula,0.5,,,,,,,,,,
MDF4,1,5,Betula,0.62,,,,,,,,,,
MDF4,1,5,Betula,0.38,,,,,,,,,,
MDF4,1,5,Betula,0.63,,,,,,,,,,
MDF4,1,5,Betula,0.78,,,,,,,,,,
MDF4,1,5,Betula,0.37,,,,,,,,,,
MDF4,1,5,Salix,0.9,,,,,,,,,,
MDF4,1,5,Betula,0.26,,,,,,,,,,
MDF4,1,5,Betula,0.37,,,,,,,,,,
MDF4,1,5,Betula,0.85,,,,,,,,,,
MDF4,1,5,Betula,1.4,,,,,,,,,,
MDF4,1,5,Betula,0.12,,,,,,,,,,
MDF4,1,5,Betula,1.03,,,,,,,,,,
MDF4,1,5,Betula,0.4,,,,,,,,,,
MDF4,1,5,Betula,0.11,,,,,,,,,,
MDF4,1,5,Betula,0.35,,,,,,,,,,
MDF4,1,5,Betula,0.1,,,,,,,,,,
MDF4,1,5,Betula,0.68,,,,,,,,,,
MDF4,1,5,Betula,0.33,,,,,,,,,,
MDF4,1,5,Betula,0.92,,,,,,,,,,
MDF4,1,5,Betula,0.3,,,,,,,,,,
MDF4,1,5,Betula,1.01,,,,,,,,,,
MDF4,1,5,Betula,0.75,,,,,,,,,,
MDF4,1,5,Betula,1.24,,,,,,,,,,
MDF4,1,5,Betula,0.57,,,,,,,,,,
MDF4,1,5,Betula,0.45,,,,,,,,,,
MDF4,1,5,Betula,0.61,,,,,,,,,,
MDF4,2,5,Betula,0.66,,,,,,,,,,
MDF4,2,5,Betula,0.53,,,,,,,,,,
MDF4,2,5,Betula,0.48,,,,,,,,,,
MDF4,2,5,Betula,1.04,,,,,,,,,,
MDF4,2,5,Betula,0.43,,,,,,,,,,
MDF4,2,5,Betula,0.79,,,,,,,,,,
MDF4,2,5,Betula,1.06,,,,,,,,,,
MDF4,2,5,Betula,0.76,,,,,,,,,,
MDF4,2,5,Betula,0.36,,,,,,,,,,
MDF4,2,5,Betula,0.29,,,,,,,,,,
MDF4,2,5,Betula,1.1,,,,,,,,,,
MDF4,2,5,Betula,0.61,,,,,,,,,,
MDF4,2,5,Betula,0.62,,,,,,,,,,
MDF4,2,5,Betula,0.8,,,,,,,,,,
MDF4,2,5,Betula,1.04,,,,,,,,,,
MDF4,2,5,Betula,1.15,,,,,,,,,,
MDF4,2,5,Betula,0.9,,,,,,,,,,
MDF4,2,5,Betula,0.89,,,,,,,,,,
MDF4,2,5,Betula,0.08,,,,,,,,,,
MDF4,2,5,Betula,0.54,,,,,,,,,,
MDF4,2,5,Betula,0.65,,,,,,,,,,
MDF4,2,5,Betula,0.91,,,,,,,,,,
MDF4,2,5,Betula,0.69,,,,,,,,,,
MDF4,2,5,Betula,0.67,,,,,,,,,,
MDF4,2,5,Betula,1.84,,,,,,,,,,
MDF4,2,5,Betula,0.18,,,,,,,,,,
MDF4,2,5,Betula,0.24,,,,,,,,,,
MDF4,2,5,Betula,0.42,,,,,,,,,,
MDF4,2,5,Betula,0.63,,,,,,,,,,
MDF4,2,5,Betula,0.27,,,,,,,,,,
MDF4,2,5,Betula,0.65,,,,,,,,,,
MDF4,2,5,Betula,0.24,,,,,,,,,,
MDF4,2,5,Betula,0.78,,,,,,,,,,
MDF4,2,5,Betula,0.42,,,,,,,,,,
MDF4,2,5,Betula,0.38,,,,,,,,,,
MDF4,2,5,Betula,0.49,,,,,,,,,,
MDF4,2,5,Betula,1.2,,,,,,,,,,
MDF4,2,5,Betula,0.75,,,,,,,,,,
MDF4,2,5,Betula,0.85,,,,,,,,,,
MDF4,2,5,Salix,0.45,,,,,,,,,,
MDF4,2,5,Betula,0.32,,,,,,,,,,
MDF4,2,5,Salix,0.34,,,,,,,,,,
MDF4,2,5,Betula,0.59,,,,,,,,,,
MDF4,2,5,Betula,0.62,,,,,,,,,,
MDF4,2,5,Betula,0.79,,,,,,,,,,
MDF4,2,5,Betula,0.22,,,,,,,,,,
MDF4,2,5,Salix,0.53,,,,,,,,,,
MDF4,2,5,Betula,0.84,,,,,,,,,,
MDF4,2,5,Betula,0.7,,,,,,,,,,
MDF4,2,5,Betula,0.67,,,,,,,,,,
MDF4,2,5,Salix,0.46,,,,,,,,,,
MDF4,2,5,Betula,0.85,,,,,,,,,,
MDF4,2,5,Betula,0.28,,,,,,,,,,
MDF4,2,5,Betula,0.91,,,,,,,,,,
MDF4,2,5,Betula,0.71,,,,,,,,,,
MDF4,2,5,Betula,0.22,,,,,,,,,,
MDF4,2,5,Betula,0.27,,,,,,,,,,
MDF4,2,5,Salix,0.29,,,,,,,,,,
MDF4,2,5,Betula,0.68,,,,,,,,,,
MDF4,2,5,Betula,0.36,,,,,,,,,,
MDF4,2,5,Betula,0.46,,,,,,,,,,
MDF4,2,5,Betula,0.34,,,,,,,,,,
MDF4,2,5,Betula,0.75,,,,,,,,,,
MDF4,2,5,Betula,0.19,,,,,,,,,,
MDF4,2,5,Betula,0.28,,,,,,,,,,
MDF4,2,5,Betula,0.39,,,,,,,,,,
MDF4,2,5,Betula,0.06,,,,,,,,,,
MDF4,2,5,Betula,0.49,,,,,,,,,,
MDF4,2,5,Betula,0.32,,,,,,,,,,
MDF4,2,5,Betula,1.02,,,,,,,,,,
MDF4,2,5,Betula,0.46,,,,,,,,,,
MDF4,2,5,Betula,0.47,,,,,,,,,,
MDF4,2,5,Betula,0.48,,,,,,,,,,
MDF4,2,5,Betula,1.07,,,,,,,,,,
MDF4,2,5,Betula,0.69,,,,,,,,,,
MDF4,2,5,Salix,0.29,,,,,,,,,,
MDF4,2,5,Salix,0.63,,,,,,,,,,
MDF4,2,5,Betula,0.29,,,,,,,,,,
MDF4,2,5,Salix,0.28,,,,,,,,,,
MDF4,2,5,Salix,0.85,,,,,,,,,,
MDF4,2,5,Betula,0.52,,,,,,,,,,
MDF4,2,5,Betula,0.43,,,,,,,,,,
MDF4,2,5,Betula,0.64,,,,,,,,,,
MDF4,2,5,Betula,0.42,,,,,,,,,,
MDF4,2,5,Betula,0.75,,,,,,,,,,
MDF4,2,5,Betula,0.69,,,,,,,,,,
MDF4,2,5,Betula,0.29,,,,,,,,,,
MDF4,2,5,Betula,0.92,,,,,,,,,,
MDF4,2,5,Betula,0.46,,,,,,,,,,
MDF4,2,5,Betula,0.74,,,,,,,,,,
MDF4,2,5,Betula,1.62,,,,,,,,,,
MDF4,2,5,Betula,0.39,,,,,,,,,,
MDF4,2,5,Betula,1.68,,,,,,,,,,
MDF4,2,5,Betula,0.29,,,,,,,,,,
MDF4,2,5,Betula,0.82,,,,,,,,,,
MDF4,2,5,Betula,0.42,,,,,,,,,,
MDF4,2,5,Betula,0.3,,,,,,,,,,
MDF4,2,5,Betula,0.45,,,,,,,,,,
MDF4,2,5,Betula,0.65,,,,,,,,,,
MDF4,2,5,Betula,0.54,,,,,,,,,,
MDF4,2,5,Betula,0.2,,,,,,,,,,
MDF4,2,5,Betula,0.24,,,,,,,,,,
MDF4,2,5,Betula,0.66,,,,,,,,,,
MDF4,2,5,Betula,0.55,,,,,,,,,,
MDF4,2,5,Betula,0.83,,,,,,,,,,
MDF4,2,5,Betula,0.18,,,,,,,,,,
MDF4,2,5,Betula,1.41,,,,,,,,,,
MDF4,2,5,Betula,0.52,,,,,,,,,,
MDF4,2,5,Betula,0.95,,,,,,,,,,
MDF4,2,5,Betula,0.55,,,,,,,,,,
MDF4,2,5,Betula,0.61,,,,,,,,,,
MDF4,2,5,Betula,0.61,,,,,,,,,,
MDF4,3,5,Betula,1.32,,,,,,,,,,
MDF4,3,5,Salix,0.44,,,,,,,,,,
MDF4,3,5,Betula,0.63,,,,,,,,,,
MDF4,3,5,Betula,0.44,,,,,,,,,,
MDF4,3,5,Betula,0.73,,,,,,,,,,
MDF4,3,5,Salix,0.85,,,,,,,,,,
MDF4,3,5,Betula,1.05,,,,,,,,,,
MDF4,3,5,Salix,0.2,,,,,,,,,,
MDF4,3,5,Betula,0.95,,,,,,,,,,
MDF4,3,5,Salix,0.93,,,,,,,,,,
MDF4,3,5,Betula,0.28,,,,,,,,,,
MDF4,3,5,Betula,1.6,,,,,,,,,,
MDF4,3,5,Salix,0.46,,,,,,,,,,
MDF4,3,5,Salix,0.58,,,,,,,,,,
MDF4,3,5,Betula,1,,,,,,,,,,
MDF4,3,5,Betula,0.37,,,,,,,,,,
MDF4,3,5,Betula,0.45,,,,,,,,,,
MDF4,3,5,Salix,0.7,,,,,,,,,,
MDF4,3,5,Betula,0.65,,,,,,,,,,
MDF4,3,5,Betula,0.75,,,,,,,,,,
MDF4,3,5,Betula,0.64,,,,,,,,,,
MDF4,3,5,Betula,0.9,,,,,,,,,,
MDF4,3,5,Betula,0.5,,,,,,,,,,
MDF4,3,5,Betula,0.56,,,,,,,,,,
MDF4,3,5,Betula,1.62,,,,,,,,,,
MDF4,3,5,Betula,0.85,,,,,,,,,,
MDF4,3,5,Betula,0.83,,,,,,,,,,
MDF4,3,5,Betula,1.37,,,,,,,,,,
MDF4,3,5,Betula,0.55,,,,,,,,,,
MDF4,3,5,Betula,2.1,,,,,,,,,,
MDF4,3,5,Betula,0.59,,,,,,,,,,
MDF4,3,5,Betula,0.53,,,,,,,,,,
MDF4,3,5,Betula,0.7,,,,,,,,,,
MDF4,3,5,Betula,0.46,,,,,,,,,,
MDF4,3,5,Betula,0.9,,,,,,,,,,
MDF4,3,5,Betula,0.5,,,,,,,,,,
MDF4,3,5,Betula,0.88,,,,,,,,,,
MDF4,3,5,Betula,0.78,,,,,,,,,,
MDF4,3,5,Betula,1.25,,,,,,,,,,
MDF4,3,5,Betula,0.74,,,,,,,,,,
MDF4,3,5,Salix,0.66,,,,,,,,,,
MDF4,3,5,Salix,0.7,,,,,,,,,,
MDF4,3,5,Betula,0.61,,,,,,,,,,
MDF4,3,5,Betula,0.35,,,,,,,,,,
MDF4,3,5,Betula,0.7,,,,,,,,,,
MDF4,3,5,Salix,0.91,,,,,,,,,,
MDF4,3,5,Salix,0.85,,,,,,,,,,
MDF4,3,5,Betula,0.95,,,,,,,,,,
MDF4,3,5,Betula,0.75,,,,,,,,,,
MDF4,3,5,Betula,0.83,,,,,,,,,,
MDF4,3,5,Betula,0.97,,,,,,,,,,
MDF4,3,5,Betula,0.34,,,,,,,,,,
MDF4,3,5,Betula,2.17,,,,,,,,,,
HDS1,1,10,Betula,0.79,,,,,,,,,,
HDS1,1,10,Betula,0.48,,,,,,,,,,
HDS1,1,10,Betula,0.72,,,,,,,,,,
HDS1,1,10,Betula,0.9,,,,,,,,,,
HDS1,1,10,Betula,0.54,,,,,,,,,,
HDS1,1,10,Betula,0.44,,,,,,,,,,
HDS1,1,10,Betula,0.38,,,,,,,,,,
HDS1,1,10,Betula,1.08,,,,,,,,,,
HDS1,1,10,Betula,0.76,,,,,,,,,,
HDS1,1,10,Betula,0.41,,,,,,,,,,
HDS1,1,10,Betula,0.39,,,,,,,,,,
HDS1,1,10,Betula,0.11,,,,,,,,,,
HDS1,2,10,Salix,0.15,,,,,,,,,,
HDS1,2,10,Salix,0.34,,,,,,,,,,
HDS1,2,10,Salix,1.45,,,,,,,,,,
HDS1,2,10,Salix,0.64,,,,,,,,,,
HDS1,2,10,Betula,0.29,,,,,,,,,,
HDS1,2,10,Betula,0.34,,,,,,,,,,
HDS1,2,10,Salix,0.34,,,,,,,,,,
HDS1,2,10,Betula,0.53,,,,,,,,,,
HDS1,2,10,Betula,0.25,,,,,,,,,,
HDS1,2,10,Betula,0.44,,,,,,,,,,
HDS1,2,10,Betula,0.24,,,,,,,,,,
HDS1,2,10,Betula,0.39,,,,,,,,,,
HDS1,2,10,Betula,0.72,,,,,,,,,,
HDS1,2,10,Betula,0.46,,,,,,,,,,
HDS1,2,10,Betula,0.71,,,,,,,,,,
HDS1,2,10,Betula,0.68,,,,,,,,,,
HDS1,2,10,Betula,0.45,,,,,,,,,,
HDS1,2,10,Betula,0.59,,,,,,,,,,
HDS1,2,10,Betula,0.75,,,,,,,,,,
HDS1,2,10,Betula,1.25,,,,,,,,,,
HDS1,2,10,Betula,0.45,,,,,,,,,,
HDS1,2,10,Betula,1.1,,,,,,,,,,
HDS1,2,10,Betula,0.5,,,,,,,,,,
HDS1,2,10,Betula,0.9,,,,,,,,,,
HDS1,2,10,Betula,0.16,,,,,,,,,,
HDS1,2,10,Betula,0.12,,,,,,,,,,
HDS1,2,10,Betula,0.52,,,,,,,,,,
HDS1,2,10,Betula,0.3,,,,,,,,,,
HDS1,2,10,Betula,0.35,,,,,,,,,,
HDS1,2,10,Betula,0.18,,,,,,,,,,
HDS1,2,10,Betula,0.53,,,,,,,,,,
HDS1,2,10,Betula,0.85,,,,,,,,,,
HDS1,2,10,Betula,0.37,,,,,,,,,,
HDS1,2,10,Betula,0.5,,,,,,,,,,
HDS1,2,10,Betula,0.64,,,,,,,,,,
HDS1,2,10,Betula,0.55,,,,,,,,,,
HDS1,2,10,Betula,0.46,,,,,,,,,,
HDS1,2,10,Betula,0.31,,,,,,,,,,
HDS1,2,10,Betula,0.44,,,,,,,,,,
HDS1,2,10,Betula,0.35,,,,,,,,,,
HDS1,2,10,Betula,0.59,,,,,,,,,,
HDS1,2,10,Betula,1,,,,,,,,,,
HDS1,2,10,Betula,0.44,,,,,,,,,,
HDS1,2,10,Betula,0.56,,,,,,,,,,
HDS1,3,10,Salix,0.59,,,,,,,,,,
HDS1,3,10,Betula,0.84,,,,,,,,,,
HDS1,3,10,Betula,0.59,,,,,,,,,,
HDS1,3,10,Betula,0.84,,,,,,,,,,
HDS1,3,10,Salix,0.81,,,,,,,,,,
HDS1,3,10,Betula,0.52,,,,,,,,,,
HDS1,3,10,Betula,0.74,,,,,,,,,,
HDS1,3,10,Betula,0.32,,,,,,,,,,
HDS1,3,10,Betula,0.28,,,,,,,,,,
HDS1,3,10,Betula,0.93,,,,,,,,,,
HDS1,3,10,Betula,0.85,,,,,,,,,,
HDS1,3,10,Betula,0.58,,,,,,,,,,
HDS1,3,10,Betula,1.1,,,,,,,,,,
HDS1,3,10,Betula,0.82,,,,,,,,,,
HDS1,3,10,Betula,0.59,,,,,,,,,,
HDS1,3,10,Betula,0.76,,,,,,,,,,
HDS1,3,10,Betula,0.35,,,,,,,,,,
HDS1,3,10,Betula,1.05,,,,,,,,,,
HDS1,3,10,Betula,0.59,,,,,,,,,,
HDS1,3,10,Betula,0.75,,,,,,,,,,
HDS1,3,10,Betula,0.54,,,,,,,,,,
HDS1,3,10,Betula,0.76,,,,,,,,,,
HDS1,3,10,Betula,0.74,,,,,,,,,,
HDS1,3,10,Betula,0.74,,,,,,,,,,
HDS1,3,10,Betula,0.37,,,,,,,,,,
HDS1,3,10,Betula,0.35,,,,,,,,,,
HDS1,3,10,Betula,0.26,,,,,,,,,,
HDS1,3,10,Betula,0.41,,,,,,,,,,
HDS1,3,10,Betula,1.1,,,,,,,,,,
HDS1,3,10,Betula,0.69,,,,,,,,,,
HDS1,3,10,Betula,0.5,,,,,,,,,,
HDS1,3,10,Betula,0.46,,,,,,,,,,
HDS1,3,10,Betula,0.47,,,,,,,,,,
HDS1,3,10,Betula,0.65,,,,,,,,,,
HDS1,3,10,Betula,0.35,,,,,,,,,,
HDS1,3,10,Betula,0.2,,,,,,,,,,
HDS1,3,10,Betula,0.7,,,,,,,,,,
HDS2,1,10,Betula,0.39,,,,,,,,,,
HDS2,1,10,Betula,0.43,,,,,,,,,,
HDS2,1,10,Betula,0.79,,,,,,,,,,
HDS2,1,10,Betula,0.62,,,,,,,,,,
HDS2,1,10,Betula,0.21,,,,,,,,,,
HDS2,1,10,Betula,0.54,,,,,,,,,,
HDS2,1,10,Betula,0.16,,,,,,,,,,
HDS2,1,10,Betula,0.15,,,,,,,,,,
HDS2,1,10,Betula,0.37,,,,,,,,,,
HDS2,1,10,Betula,0.46,,,,,,,,,,
HDS2,1,10,Betula,0.46,,,,,,,,,,
HDS2,1,10,Betula,0.41,,,,,,,,,,
HDS2,1,10,Betula,0.31,,,,,,,,,,
HDS2,1,10,Betula,0.41,,,,,,,,,,
HDS2,1,10,Betula,0.15,,,,,,,,,,
HDS2,1,10,Betula,0.34,,,,,,,,,,
HDS2,1,10,Betula,0.23,,,,,,,,,,
HDS2,1,10,Betula,0.44,,,,,,,,,,
HDS2,1,10,Betula,0.71,,,,,,,,,,
HDS2,1,10,Betula,0.71,,,,,,,,,,
HDS2,1,10,Betula,0.54,,,,,,,,,,
HDS2,1,10,Betula,0.28,,,,,,,,,,
HDS2,1,10,Betula,0.23,,,,,,,,,,
HDS2,1,10,Betula,0.14,,,,,,,,,,
HDS2,1,10,Betula,0.15,,,,,,,,,,
HDS2,1,10,Betula,0.18,,,,,,,,,,
HDS2,1,10,Betula,0.21,,,,,,,,,,
HDS2,1,10,Betula,0.54,,,,,,,,,,
HDS2,1,10,Betula,0.65,,,,,,,,,,
HDS2,1,10,Betula,0.37,,,,,,,,,,
HDS2,1,10,Betula,0.47,,,,,,,,,,
HDS2,1,10,Betula,0.96,,,,,,,,,,
HDS2,1,10,Betula,0.64,,,,,,,,,,
HDS2,1,10,Betula,0.41,,,,,,,,,,
HDS2,1,10,Betula,0.45,,,,,,,,,,
HDS2,1,10,Betula,0.41,,,,,,,,,,
HDS2,1,10,Betula,0.45,,,,,,,,,,
HDS2,1,10,Betula,0.67,,,,,,,,,,
HDS2,1,10,Betula,0.57,,,,,,,,,,
HDS2,1,10,Betula,0.55,,,,,,,,,,
HDS2,1,10,Betula,0.23,,,,,,,,,,
HDS2,1,10,Betula,0.29,,,,,,,,,,
HDS2,1,10,Betula,0.44,,,,,,,,,,
HDS2,1,10,Betula,0.41,,,,,,,,,,
HDS2,1,10,Betula,0.3,,,,,,,,,,
HDS2,1,10,Betula,0.46,,,,,,,,,,
HDS2,1,10,Betula,0.46,,,,,,,,,,
HDS2,1,10,Betula,0.38,,,,,,,,,,
HDS2,1,10,Betula,0.51,,,,,,,,,,
HDS2,1,10,Betula,0.29,,,,,,,,,,
HDS2,1,10,Betula,0.21,,,,,,,,,,
HDS2,1,10,Betula,0.14,,,,,,,,,,
HDS2,1,10,Betula,0.48,,,,,,,,,,
HDS2,1,10,Betula,0.29,,,,,,,,,,
HDS2,1,10,Betula,0.55,,,,,,,,,,
HDS2,1,10,Betula,0.44,,,,,,,,,,
HDS2,1,10,Betula,0.49,,,,,,,,,,
HDS2,1,10,Betula,0.32,,,,,,,,,,
HDS2,1,10,Betula,0.29,,,,,,,,,,
HDS2,1,10,Betula,0.24,,,,,,,,,,
HDS2,1,10,Betula,0.51,,,,,,,,,,
HDS2,1,10,Betula,0.78,,,,,,,,,,
HDS2,1,10,Salix,0.35,,,,,,,,,,
HDS2,1,10,Betula,0.45,,,,,,,,,,
HDS2,1,10,Salix,0.86,,,,,,,,,,
HDS2,1,10,Betula,1.06,,,,,,,,,,
HDS2,1,10,Betula,0.46,,,,,,,,,,
HDS2,1,10,Betula,0.18,,,,,,,,,,
HDS2,1,10,Betula,1.78,,,,,,,,,,
HDS2,1,10,Betula,0.98,,,,,,,,,,
HDS2,1,10,Betula,0.81,,,,,,,,,,
HDS2,1,10,Betula,1.18,,,,,,,,,,
HDS2,1,10,Betula,0.31,,,,,,,,,,
HDS2,1,10,Betula,1.35,,,,,,,,,,
HDS2,1,10,Betula,0.75,,,,,,,,,,
HDS2,1,10,Betula,1.26,,,,,,,,,,
HDS2,1,10,Betula,0.7,,,,,,,,,,
HDS2,1,10,Betula,0.64,,,,,,,,,,
HDS2,1,10,Betula,1.72,,,,,,,,,,
HDS2,1,10,Betula,0.62,,,,,,,,,,
HDS2,1,10,Betula,0.81,,,,,,,,,,
HDS2,1,10,Betula,0.78,,,,,,,,,,
HDS2,1,10,Betula,1.86,,,,,,,,,,
HDS2,1,10,Betula,0.26,,,,,,,,,,
HDS2,1,10,Betula,1.65,,,,,,,,,,
HDS2,1,10,Betula,1.29,,,,,,,,,,
HDS2,1,10,Betula,1.14,,,,,,,,,,
HDS2,1,10,Betula,1.37,,,,,,,,,,
HDS2,1,10,Betula,0.9,,,,,,,,,,
HDS2,1,10,Betula,0.45,,,,,,,,,,
HDS2,1,10,Betula,0.89,,,,,,,,,,
HDS2,1,10,Betula,0.93,,,,,,,,,,
HDS2,1,10,Betula,1.85,,,,,,,,,,
HDS2,1,10,Betula,0.9,,,,,,,,,,
HDS2,1,10,Betula,0.55,,,,,,,,,,
HDS2,1,10,Betula,1,,,,,,,,,,
HDS2,1,10,Betula,0.35,,,,,,,,,,
HDS2,1,10,Betula,0.68,,,,,,,,,,
HDS2,1,10,Betula,1.1,,,,,,,,,,
HDS2,1,10,Betula,1.34,,,,,,,,,,
HDS2,1,10,Betula,0.31,,,,,,,,,,
HDS2,1,10,Betula,0.33,,,,,,,,,,
HDS2,1,10,Betula,0.28,,,,,,,,,,
HDS2,1,10,Betula,0.3,,,,,,,,,,
HDS2,1,10,Betula,0.59,,,,,,,,,,
HDS2,2,10,Salix,0.44,,,,,,,,,,
HDS2,2,10,Salix,0.44,,,,,,,,,,
HDS2,2,10,Betula,0.34,,,,,,,,,,
HDS2,2,10,Betula,0.49,,,,,,,,,,
HDS2,2,10,Betula,0.32,,,,,,,,,,
HDS2,2,10,Betula,0.85,,,,,,,,,,
HDS2,2,10,Salix,1.15,,,,,,,,,,
HDS2,2,10,Betula,0.24,,,,,,,,,,
HDS2,2,10,Betula,0.95,,,,,,,,,,
HDS2,2,10,Betula,1.3,,,,,,,,,,
HDS2,2,10,Betula,1.1,,,,,,,,,,
HDS2,2,10,Betula,0.46,,,,,,,,,,
